num_tokens,num_palabras,num_oraciones,num_verbs,num_nouns,num_adjs,num_advs,num_entidades,longitud_promedio_oracion,densidad_verbos,densidad_sustantivos,densidad_entidades,modelo,benchmark,label_gold_binaria,prompt
209,170,7,16,42,19,9,10,29.857142857142858,0.07655502392344497,0.20095693779904306,0.04784688995215311,llama3-latest,halueval,0,What nationality is the quick read that is called scones when cut in wedges?
51,33,4,4,5,2,0,7,12.75,0.0784313725490196,0.09803921568627451,0.13725490196078433,llama3-latest,halueval,0,"What actor starred in both ""The Wire"" and ""Chronicle""?"
60,47,4,2,11,5,0,3,15.0,0.03333333333333333,0.18333333333333332,0.05,llama3-latest,halueval,0,Southwest Art and The American Interest are both what?
81,62,4,5,5,1,1,14,20.25,0.06172839506172839,0.06172839506172839,0.1728395061728395,llama3-latest,halueval,0,In which American football game was Malcolm Smith named Most Valuable player?
185,131,8,12,26,20,4,23,23.125,0.06486486486486487,0.14054054054054055,0.12432432432432433,llama3-latest,halueval,0,Are Rays from the Rose Cross and The Freeman both magazines?
102,84,6,13,17,7,4,7,17.0,0.12745098039215685,0.16666666666666666,0.06862745098039216,llama3-latest,halueval,0,How long was the Underdog show presented by an English comedian Julian Clary?
90,71,4,12,12,3,1,5,22.5,0.13333333333333333,0.13333333333333333,0.05555555555555555,llama3-latest,halueval,0,"In what year was the actress who was starred in the 1996 film ""Skyscraper"" born?"
111,87,4,9,17,6,2,7,27.75,0.08108108108108109,0.15315315315315314,0.06306306306306306,llama3-latest,halueval,0,What is the name of the Los Angeles resident who directed a 2016 American superhero film about a surgeon who learns the mystic arts after a career-ending car accident?
35,30,2,3,4,0,0,7,17.5,0.08571428571428572,0.11428571428571428,0.2,llama3-latest,halueval,0,"Which English stage and film actress, born in 1981, starred as a ghost in the British supernatural comed-drama television series Being Human"
39,30,2,2,2,1,1,5,19.5,0.05128205128205128,0.05128205128205128,0.1282051282051282,llama3-latest,halueval,0,What sport are Mary-Ann Eisel and Christo van Rensburg known for playing?
98,83,4,10,15,9,0,11,24.5,0.10204081632653061,0.15306122448979592,0.11224489795918367,llama3-latest,halueval,0,What member of Slam Creepers made a version of “Hooked on a Feeling”
263,226,11,22,50,21,5,17,23.90909090909091,0.08365019011406843,0.19011406844106463,0.06463878326996197,llama3-latest,halueval,0,George Johnston was a key figure in putting down what rebellion by convicts against colonial authority in the Castle Hill area of the British colony of New South Wales?
22,18,1,2,2,2,1,5,22.0,0.09090909090909091,0.09090909090909091,0.22727272727272727,llama3-latest,halueval,0,"Albert Burns rode for what American motorcycle manufacturer that was founded in Milwaukee, Wisconsin?"
191,141,11,11,36,16,6,14,17.363636363636363,0.05759162303664921,0.18848167539267016,0.07329842931937172,llama3-latest,halueval,0,Are the  Lambda 8300 and Aamber Pegasus both technology devices?
39,30,2,3,6,4,0,5,19.5,0.07692307692307693,0.15384615384615385,0.1282051282051282,llama3-latest,halueval,0,"Susan Floyd starred opposite the actor and singer in ""Chinese Coffee"" of what nationality?"
136,114,6,14,18,17,5,13,22.666666666666668,0.10294117647058823,0.1323529411764706,0.09558823529411764,llama3-latest,halueval,0,Gabriel Gustafson was in charge of the excavation of what well preserved Viking ship?
134,98,5,11,11,10,0,20,26.8,0.08208955223880597,0.08208955223880597,0.14925373134328357,llama3-latest,halueval,0,Who established the advisory board that developed the first ironclad warship? 
36,29,1,4,4,1,1,5,36.0,0.1111111111111111,0.1111111111111111,0.1388888888888889,llama3-latest,halueval,0,Deborah Lurie is best known for her score in what film based on the 2006 novel by Nicholas Sparks?
19,16,1,1,0,0,0,4,19.0,0.05263157894736842,0.0,0.21052631578947367,llama3-latest,halueval,0,Was the president who signed the The Tax Reduction and Simplification Act of 1977 a Republican or Democrat?
249,195,8,20,58,21,12,3,31.125,0.08032128514056225,0.23293172690763053,0.012048192771084338,llama3-latest,halueval,0,What type of cyclists were teammates of a former professional cyclist born in 1974 who is currently an environmental consultant?
79,54,4,1,12,2,0,5,19.75,0.012658227848101266,0.1518987341772152,0.06329113924050633,llama3-latest,halueval,0,Which of the following is part of the girl group Dal Shabet: Park Subin or Toby Rand?
97,75,4,4,14,8,3,10,24.25,0.041237113402061855,0.14432989690721648,0.10309278350515463,llama3-latest,halueval,0,"This footballer played in the top divisions in Italy, Spain, England and Germany and is known for what?"
75,43,5,6,8,1,1,7,15.0,0.08,0.10666666666666667,0.09333333333333334,llama3-latest,halueval,0,Style was the single that Taylor Swift released after which other song from her album 1989?
130,108,5,13,17,5,2,11,26.0,0.1,0.13076923076923078,0.08461538461538462,llama3-latest,halueval,0,The 1966–67 Northern Rugby Football League season ended with a 2nd place finish for the team from what town in County Cumbria?
207,169,9,12,39,16,8,12,23.0,0.057971014492753624,0.18840579710144928,0.057971014492753624,llama3-latest,halueval,0,Are both Print and National Journal periodicals?
102,85,5,4,13,5,1,8,20.4,0.0392156862745098,0.12745098039215685,0.0784313725490196,llama3-latest,halueval,0,What American retailer-owned cooperative sponsors the International Race of Champions?
58,44,1,2,9,5,1,9,58.0,0.034482758620689655,0.15517241379310345,0.15517241379310345,llama3-latest,halueval,0,"Richard Jason Satawk ""R. J."" Harris, is a United States Army National Guard warrant officer, politician, law student and former Air Traffic Controller, in 2010, he unsuccessfully challenged which incumbent Republican, for the Republican Party nomination in the primary election for Oklahoma's 4th congressional district?"
54,39,3,3,8,2,0,8,18.0,0.05555555555555555,0.14814814814814814,0.14814814814814814,llama3-latest,halueval,0,Consider the male judge of Deutschland sucht den Superstar who left after season 9. In what year was he born?
41,32,4,3,4,2,0,3,10.25,0.07317073170731707,0.0975609756097561,0.07317073170731707,llama3-latest,halueval,0,Robinson's Onion grows in Ferry County in a specific state; what is the capital of that state?
24,19,1,0,2,1,4,6,24.0,0.0,0.08333333333333333,0.25,llama3-latest,halueval,0, Marion is approximately 50 mi north of a city that is the third-most populous what in the U.S.?
164,105,7,13,13,7,1,27,23.428571428571427,0.07926829268292683,0.07926829268292683,0.16463414634146342,llama3-latest,halueval,0,"Who directed a 1980 American biographical black-and-white sports drama film, that had a French-born American film editor who has worked with the director for over forty years, edit all the films? "
51,40,1,4,5,4,2,8,51.0,0.0784313725490196,0.09803921568627451,0.1568627450980392,llama3-latest,halueval,0,James Tarpey is best known for playing a Young Peter Page in what British-American comic science fiction film that was directed by Edgar Wright?
30,27,1,3,3,2,0,4,30.0,0.1,0.1,0.13333333333333333,llama3-latest,halueval,0,Where is the sponsor of the Johnnie Walker Championship at Gleneagles based?
109,85,5,10,21,12,6,6,21.8,0.09174311926605505,0.1926605504587156,0.05504587155963303,llama3-latest,halueval,0,"Which game was invented first, X-COM or Summit?"
54,36,2,6,4,3,4,9,27.0,0.1111111111111111,0.07407407407407407,0.16666666666666666,llama3-latest,halueval,0,"Which genus contains more species, Scilla or Anemonopsis?"
57,41,3,5,5,3,0,6,19.0,0.08771929824561403,0.08771929824561403,0.10526315789473684,llama3-latest,halueval,0,"What album released on March 18, 2017 did Jorja Smith have a guest appearance on?"
76,56,2,4,7,3,0,10,38.0,0.05263157894736842,0.09210526315789473,0.13157894736842105,llama3-latest,halueval,0,Jeremy Theobald and Christoper Nolan share what profession?
45,32,4,0,6,9,0,7,11.25,0.0,0.13333333333333333,0.15555555555555556,llama3-latest,halueval,0,"Which band is from the US, Pylon or Rivermaya?"
118,82,4,5,17,2,3,16,29.5,0.0423728813559322,0.1440677966101695,0.13559322033898305,llama3-latest,halueval,0,Where did the head coach of the 2016-17 Houston Cougars men's basketball team first work as a head coach?
86,71,4,8,10,4,1,8,21.5,0.09302325581395349,0.11627906976744186,0.09302325581395349,llama3-latest,halueval,0,"Jill Jones is a poet and writer from Sydney, Australia, she is a senior lecturer at which public university located in Adelaide, South Australia, established in 1874?"
78,64,3,5,8,3,3,14,26.0,0.0641025641025641,0.10256410256410256,0.1794871794871795,llama3-latest,halueval,0,"Princess Frederica Dorothea ""Louise"" Philippine of Prussia, was a member of the House of Hohenzollern, and was a niece of which King of Prussia from 1740 until 1786, the longest reign of any Hohenzollern king?"
16,12,1,2,1,0,0,4,16.0,0.125,0.0625,0.25,llama3-latest,halueval,0,"Which city was Matthew Wilson, a retired professional Australian road racing cyclist, born in?"
76,50,5,6,10,3,2,10,15.2,0.07894736842105263,0.13157894736842105,0.13157894736842105,llama3-latest,halueval,0,"When was the creator of the series that premiered on March 28, 2015 following the 2015 Kids' Choice Awards born?"
73,60,4,6,6,2,1,9,18.25,0.0821917808219178,0.0821917808219178,0.1232876712328767,llama3-latest,halueval,0,What Miami Vice actor starred in Revenge of the Stepford Wives?
83,67,5,7,11,3,0,12,16.6,0.08433734939759036,0.13253012048192772,0.14457831325301204,llama3-latest,halueval,0,"Mobile, Alabama was home to a bassball player nicknamed what? "
117,99,5,14,11,5,4,10,23.4,0.11965811965811966,0.09401709401709402,0.08547008547008547,llama3-latest,halueval,0,"Who has received more medals, Andrei Okounkov or Valery Goppa?"
101,89,4,10,18,10,4,12,25.25,0.09900990099009901,0.1782178217821782,0.1188118811881188,llama3-latest,halueval,0,"To which group of dialects does the ""Walserdeutsch"" dialect spoken in the German town of Issime belong?"
49,38,3,4,7,1,1,7,16.333333333333332,0.08163265306122448,0.14285714285714285,0.14285714285714285,llama3-latest,halueval,0,What film was Sai Chand in that was written and directed by Sekhar Kammula?
41,24,3,1,4,3,0,5,13.666666666666666,0.024390243902439025,0.0975609756097561,0.12195121951219512,llama3-latest,halueval,0,This 1998 American supernatural comedy slasher film is a sequel to a film directed by who?
44,36,3,5,4,0,0,8,14.666666666666666,0.11363636363636363,0.09090909090909091,0.18181818181818182,llama3-latest,halueval,0,Who produced the film that Phyllis Smith played a voice role of Sadness in?
102,77,5,9,16,9,3,11,20.4,0.08823529411764706,0.1568627450980392,0.10784313725490197,llama3-latest,halueval,0,Which English-language Spanish supernatural drama horror film did Andrés Muschietti directed 
129,103,6,15,14,5,3,11,21.5,0.11627906976744186,0.10852713178294573,0.08527131782945736,llama3-latest,halueval,0,What producer did David Juskow work with while filming The Wrestler?
80,62,6,10,8,6,4,8,13.333333333333334,0.125,0.1,0.1,llama3-latest,halueval,0,James Mulgrew is the star of which comedy sketch show?
205,139,12,10,33,9,6,13,17.083333333333332,0.04878048780487805,0.16097560975609757,0.06341463414634146,llama3-latest,halueval,0,What does the logo of VMAQT-1 mean in Old Irish?
70,53,2,5,6,3,2,8,35.0,0.07142857142857142,0.08571428571428572,0.11428571428571428,llama3-latest,halueval,0,Trim is a transitway station in the east end of a city that as of 2016 had a population of what?
120,95,5,12,13,8,7,11,24.0,0.1,0.10833333333333334,0.09166666666666666,llama3-latest,halueval,0,Which Australian Model co-hosted the 1998 MTV EMAs alongside with Ed Sheeran?
31,21,2,1,4,1,0,4,15.5,0.03225806451612903,0.12903225806451613,0.12903225806451613,llama3-latest,halueval,0,What song from the Beatles ninth studio album was written by George Harrison?
111,79,5,14,13,3,2,13,22.2,0.12612612612612611,0.11711711711711711,0.11711711711711711,llama3-latest,halueval,0,Where is the 1982-1993 show which is written by the same screenwriter that created George and Leo set? 
115,100,4,14,20,10,1,8,28.75,0.12173913043478261,0.17391304347826086,0.06956521739130435,llama3-latest,halueval,0,What fighter profiled in Facing Ali was considered to have one of the best chins in boxing history?
29,26,1,3,3,1,2,4,29.0,0.10344827586206896,0.10344827586206896,0.13793103448275862,llama3-latest,halueval,0,What expressway connects the stadium formerly known as Aryamehr Stadium to the western end of Hakim Expressway?
119,97,6,12,20,3,5,9,19.833333333333332,0.10084033613445378,0.16806722689075632,0.07563025210084033,llama3-latest,halueval,0,Are Macrozamia and Hypericum both flowering plants?
107,79,5,9,16,11,2,11,21.4,0.08411214953271028,0.14953271028037382,0.102803738317757,llama3-latest,halueval,0,"A Seattle Illustrator and editorial cartoonist, who was the first illustrator to show a public market that overlooks the Elliot Bay waterfront, was the son of what other cartoonist?"
51,40,2,4,2,0,0,7,25.5,0.0784313725490196,0.0392156862745098,0.13725490196078433,llama3-latest,halueval,0,"The Golden Globe Award winner for best actor from ""Roseanne"" starred along what actress in Gigantic?"
50,45,2,1,8,3,1,7,25.0,0.02,0.16,0.14,llama3-latest,halueval,0,The fictional deity Sigmar Heldenhammer is the patron deity of this faction whose cultures are based on what real-world empire?
48,35,2,2,4,0,3,9,24.0,0.041666666666666664,0.08333333333333333,0.1875,llama3-latest,halueval,0,What country did Prince Christoph of Hesse die in?
75,63,4,12,8,5,3,1,18.75,0.16,0.10666666666666667,0.013333333333333334,llama3-latest,halueval,0,When was the director of King of the Dancehall born?
48,38,2,5,4,2,0,5,24.0,0.10416666666666667,0.08333333333333333,0.10416666666666667,llama3-latest,halueval,0,Tammy Lee Grimes was an American actress and singer who starred in a Hallmark Hall of Fame TV special first broadcast in 1973 on NBC called what?
66,55,3,8,8,5,2,5,22.0,0.12121212121212122,0.12121212121212122,0.07575757575757576,llama3-latest,halueval,0,"Which rocket propelled weapon, sometimes referred to as the ""Stovepipe,"" did Colonel Leslie Alfred Skinner help develop?"
183,138,7,10,27,13,3,16,26.142857142857142,0.0546448087431694,0.14754098360655737,0.08743169398907104,llama3-latest,halueval,0,"Shadow of the Cobra is a 1989 television movie based on the book, regarding who, which is widely believed to be a psychopath?"
